Census Tract,PM2.5 Score,PM2.5 Weight,Pollution Burden Score,PB Weight,Education Score,Edu Weight,Poverty Score,Pov Weight,Unemployment Score,Unemp Weight,Housing Burden Score,HB Weight,Ling Iso Score,LI Weight,Incarceration Score,Incar Weight,Avg. Energy Burden (% income),Energy Burden Score,EB Weight,Cumulative Weighted Score (Ignore NaNs)
6037224420,8.604772325,,6.59,,9.594959496,,9.867748723,,7.972,,9.676838419,,9.724,,8.412537917,,2,1.428571429,,7.754209573
6037224600,8.382827967,,7.11,,9.914991499,,9.643322312,,5.252,,9.345672836,,9.479,,8.725985844,,3,2.857142857,,7.495432357
6037224700,8.604772325,,6.06,,3.216321632,,9.984971446,,9.938,,9.988994497,,6.922,,N/A,,4,4.285714286,,0
6037224701,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.6875631951,,,N/A,,0
6037224702,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.730030334,,,N/A,,0
6037226001,8.818380744,,9.25,,9.336933693,,9.802624987,,8.458,,9.886943472,,9.463,,6.309403438,,3,2.857142857,,8.027943375
6037226002,9.017401271,,9.33,,7.441744174,,7.536319006,,7.972,,6.852426213,,9.181,,9.787664307,,1,0,,6.719725703
6037226410,8.507867042,,6.67,,9.9829983,,9.725478409,,6.24,,8.865432716,,9.548,,6.086956522,,3,2.857142857,,7.376858645
6037226420,8.818380744,,7.02,,9.920992099,,8.98607354,,8.363,,8.526263132,,9.433,,6.572295248,,3,2.857142857,,7.606881147
6037226700,8.507867042,,6.75,,9.851985199,,9.852720168,,8.706,,9.682841421,,9.686,,N/A,,3,2.857142857,,0
6037226701,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.537917088,,,N/A,,0
6037226702,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.934277048,,,N/A,,0
6037227010,8.51620298,,8.57,,9.9629963,,9.686404168,,7.776,,9.843921961,,9.479,,4.135490394,,3,2.857142857,,7.717481467
6037227020,8.51620298,,6.96,,9.9609961,,9.406873059,,8.274,,9.103551776,,9.345,,5.389282103,,3,2.857142857,,7.640291074
6037228100,8.815254767,,8.02,,9.844984498,,9.184450456,,7.605,,9.293646823,,9.418,,9.555106168,,3,2.857142857,,7.922349614
6037228210,8.51620298,,6.39,,9.863986399,,9.844704939,,9.033,,9.753876938,,9.252,,8.746208291,,3,2.857142857,,8.169925305
6037228220,8.815254767,,5.95,,9.841984198,,9.609257589,,8.039,,9.695847924,,8.284,,8.493427705,,3,2.857142857,,7.851021672
6037228310,8.315098468,,6.69,,9.9589959,,8.586313997,,5.938,,7.989994997,,9.307,,7.209302326,,3,2.857142857,,7.054568337
6037228320,8.315098468,,5.94,,9.9779978,,9.360785492,,5.725,,9.824912456,,8.702,,9.76744186,,3,2.857142857,,7.570243829
6037228410,8.200479316,,6.89,,9.777977798,,9.568179541,,8.101,,9.786893447,,8.8,,8.230535895,,3,2.857142857,,7.900885676
6037228420,8.200479316,,6.19,,9.906990699,,9.823664963,,8.619,,9.672836418,,9.403,,7.563195147,,3,2.857142857,,7.979865133
6037228500,8.032718558,,6.25,,9.743974397,,8.926961226,,7.71,,9.425712856,,9.049,,8.746208291,,3,2.857142857,,7.689040338
6037228600,8.19735334,,6.15,,9.939993999,,9.552149083,,8.919,,9.552776388,,9.049,,9.504550051,,3,2.857142857,,8.092227465
6037228710,8.587058456,,6.09,,9.928992899,,9.864743012,,5.126,,9.702851426,,9.589,,8.432760364,,4,4.285714286,,7.751499123
6037228720,8.949671772,,6.81,,9.880988099,,9.795611662,,8.458,,9.824912456,,9.237,,9.413549039,,3,2.857142857,,8.174891611
6037228800,8.949671772,,7.67,,9.828982898,,9.355775974,,6.998,,9.630815408,,7.577,,9.686552073,,3,2.857142857,,7.757272536
6037228900,8.837136605,,7.48,,9.948994899,,9.915840096,,9.82,,9.415707854,,9.034,,9.049544995,,5,5.714285714,,8.811322576
6037229100,8.797540898,,7.31,,9.890989099,,9.228534215,,5.502,,9.247623812,,8.913,,7.846309403,,3,2.857142857,,7.365225571
6037229200,8.587058456,,6.38,,9.771977198,,8.934976455,,7.776,,9.691845923,,9.51,,9.605662285,,3,2.857142857,,7.887258345
6037229300,7.882671668,,6.45,,9.932993299,,9.788598337,,7.341,,9.762881441,,8.553,,7.451971689,,4,4.285714286,,7.936072803
6037229410,7.882671668,,7.4,,9.892989299,,9.558160505,,2.82,,9.984992496,,8.814,,9.76744186,,4,4.285714286,,7.439151179
6037229420,8.587058456,,7.44,,9.761976198,,9.347760745,,4.578,,9.836918459,,7.959,,9.494438827,,4,4.285714286,,7.606571051
6037231100,8.382827967,,7.51,,9.447944794,,9.957920048,,N/A,,9.71985993,,9.806,,9.201213347,,4,4.285714286,,0
6037231210,7.827446077,,5.6,,9.536953695,,9.04718966,,8.322,,9.951975988,,9.004,,8.857431749,,3,2.857142857,,7.842664043
6037231220,7.911847452,,5.63,,9.594959496,,9.219517082,,8.363,,9.805902951,,9.28,,7.906976744,,3,2.857142857,,7.810165149
6037231300,7.793060331,,5.73,,9.064906491,,7.910029055,,3.088,,9.672836418,,5.052,,N/A,,3,2.857142857,,0
6037231301,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.877654196,,,N/A,,0
6037231302,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.221435794,,,N/A,,0
6037231400,7.793060331,,5.4,,8.518851885,,7.137561367,,2.941,,8.046023012,,7.116,,9.069767442,,3,2.857142857,,6.098007557
6037231500,7.650307388,,5.94,,7.907790779,,7.607454163,,1.584,,8.642321161,,6.816,,8.432760364,,3,2.857142857,,5.946040961
6037231600,7.779514432,,6.48,,8.686868687,,8.605350165,,7.538,,9.345672836,,8.781,,N/A,,3,2.857142857,,0
6037231601,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.351870576,,,N/A,,0
6037231602,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.332659252,,,N/A,,0
6037231603,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.544994944,,,N/A,,0
6037231710,7.779514432,,6.01,,9.817981798,,9.972948602,,8.039,,9.933966983,,9.463,,9.009100101,,4,4.285714286,,8.270901202
6037231720,7.917057414,,6.86,,9.703970397,,8.78669472,,8.583,,9.372686343,,9.463,,8.766430738,,3,2.857142857,,7.857446408
6037231800,7.917057414,,7.04,,9.9639964,,9.828674482,,4.826,,9.877938969,,9.802,,7.451971689,,3,2.857142857,,7.444600109
6037231900,7.856621861,,7.29,,9.784978498,,9.432922553,,4.826,,9.88194097,,7.871,,N/A,,4,4.285714286,,0
6037231901,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.554095046,,,N/A,,0
6037231902,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.360970677,,,N/A,,0
6037232110,7.725330833,,5.69,,9.611961196,,9.412884481,,8.233,,9.928964482,,8.384,,9.332659252,,4,4.285714286,,8.114049113
6037232120,7.856621861,,6.84,,9.379937994,,9.658350867,,8.363,,9.263631816,,9.38,,9.271991911,,4,4.285714286,,8.186550485
6037232200,7.779514432,,5.93,,8.898889889,,8.24366296,,8.363,,9.768884442,,7.959,,8.897876643,,3,2.857142857,,7.569330937
6037232300,7.680525164,,5.57,,9.127912791,,8.737601443,,5.725,,9.942971486,,8.454,,9.686552073,,3,2.857142857,,7.342351552
6037232400,7.635719496,,5.97,,8.404840484,,7.754733995,,1.959,,9.866933467,,6.519,,N/A,,3,2.857142857,,0
6037232401,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.565217391,,,N/A,,0
6037232402,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.292214358,,,N/A,,0
6037232500,7.59195582,,7.01,,9.089908991,,7.104498547,,4.699,,9.804902451,,4.388,,9.373104146,,3,2.857142857,,6.594993578
6037232600,7.730540794,,6.29,,8.940894089,,8.133453562,,4.435,,9.957978989,,6.979,,N/A,,3,2.857142857,,0
6037232601,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.44388271,,,N/A,,0
6037232602,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.565217391,,,N/A,,0
6037232700,7.733666771,,7.21,,9.437943794,,8.542230237,,4.06,,9.64082041,,6.772,,N/A,,3,2.857142857,,0
6037232701,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.504550051,,,N/A,,0
6037232702,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.726996967,,,N/A,,0
6037232800,7.834740023,,7.8,,9.542954295,,9.422903517,,7.605,,9.784892446,,9.185,,9.282103134,,3,2.857142857,,7.918081501
6037234000,7.685735126,,5.25,,6.03160316,,6.038473099,,1.318,,7.113556778,,5.937,,N/A,,2,1.428571429,,0
6037234001,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.380182002,,,N/A,,0
6037234002,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.646107179,,,N/A,,0
6037234200,7.53777222,,6.14,,2.277227723,,3.342350466,,3.921,,9.086543272,,3.203,,3.640040445,,2,1.428571429,,4.346956817
6037234300,7.454412837,,5.31,,3.921392139,,4.180943793,,9.086,,9.748874437,,0.459,,N/A,,3,2.857142857,,0
6037234301,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.997977755,,,N/A,,0
6037234302,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.301314459,,,N/A,,0
6037234501,7.492966552,,5.21,,7.417741774,,5.447349965,,5.126,,9.967983992,,0.459,,7.876643074,,3,2.857142857,,5.75616779
6037234502,7.502344483,,4.95,,7.058705871,,8.084360285,,9.871,,9.710855428,,5.937,,9.575328615,,3,2.857142857,,7.464654147
6037234600,7.458580807,,5.98,,6.565656566,,4.92235247,,7.605,,9.744872436,,4.436,,9.696663296,,3,2.857142857,,6.47414031
6037234700,7.629467542,,6.23,,8.00380038,,6.148682497,,1.711,,9.702851426,,0.849,,8.958543984,,3,2.857142857,,5.487127595
6037234800,7.629467542,,6.15,,6.610661066,,4.137861938,,2.941,,7.450725363,,4.388,,9.261880688,,2,1.428571429,,4.942912908
6037234901,7.486714598,,6.2,,7.363736374,,9.896803927,,9.677,,9.995997999,,5.631,,9.666329626,,4,4.285714286,,8.083381185
6037234902,7.486714598,,6.21,,8.066806681,,9.580202385,,8.458,,9.948974487,,6.224,,9.140546006,,4,4.285714286,,7.884370986
6037235100,7.397103261,,5.45,,4.494449445,,3.033764152,,9.466,,8.307153577,,1.33,,7.654196158,,2,1.428571429,,5.389502522
6037235201,7.535688236,,5.46,,6.730673067,,6.90311592,,3.502,,8.628314157,,3.13,,9.484327604,,3,2.857142857,,5.809329
6037235202,7.517974367,,6.01,,6.778677868,,7.079450957,,8.398,,9.874937469,,4.538,,9.807886754,,3,2.857142857,,7.02093655
6037236000,6.696884443,,6.82,,3.522352235,,2.607955115,,4.578,,5.309654827,,0,,N/A,,2,1.428571429,,0
6037236001,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.269969666,,,N/A,,0
6037236100,7.423153069,,5.98,,6.166616662,,8.233643923,,9.431,,9.834917459,,5.631,,N/A,,3,2.857142857,,0
6037236101,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.888776542,,,N/A,,0
6037236102,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.929221436,,,N/A,,0
6037236202,7.3918933,,5.98,,7.693769377,,9.422903517,,9.79,,9.574787394,,5.776,,N/A,,3,2.857142857,,0
6037236203,7.423153069,,5.96,,6.778677868,,9.375814047,,N/A,,9.446723362,,2.477,,9.393326593,,3,2.857142857,,0
6037236204,7.423153069,,5.24,,7.97379738,,9.604248071,,8.675,,9.795897949,,4.768,,9.929221436,,3,2.857142857,,7.550666823
6037236205,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.868554095,,,N/A,,0
6037236206,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.594539939,,,N/A,,0
6037236400,7.296030009,,5.18,,1.417141714,,3.778178539,,7.09,,6.770385193,,0.092,,7.613751264,,2,1.428571429,,4.49971024
6037237101,7.733666771,,6.26,,9.510951095,,9.151387637,,3.358,,9.936968484,,8.721,,9.423660263,,4,4.285714286,,7.322923864
6037237102,7.750338647,,7.24,,9.677967797,,9.355775974,,N/A,,9.818909455,,8.311,,9.625884732,,4,4.285714286,,0
6037237201,7.730540794,,5.81,,9.379937994,,8.72858431,,8.101,,9.306653327,,5.895,,9.514661274,,3,2.857142857,,7.444102763
6037237202,7.681567156,,7.04,,8.492849285,,8.452058912,,7.474,,9.795897949,,6.886,,9.191102123,,3,2.857142857,,7.417225924
6037237300,7.652391372,,5.91,,7.574757476,,7.38503156,,7.776,,9.843921961,,1.987,,9.464105157,,3,2.857142857,,6.797434482
6037237401,7.656559341,,5.58,,9.119911991,,7.848912935,,7.253,,9.924962481,,6.947,,9.100101112,,4,4.285714286,,7.511766316
6037237402,7.656559341,,5.36,,7.95979598,,6.295962328,,3.227,,9.88194097,,6.414,,9.292214358,,3,2.857142857,,6.21734641
6037237500,7.750338647,,5.4,,9.663966397,,9.51808436,,3.921,,9.247623812,,8.913,,9.544994944,,3,2.857142857,,7.122009259
6037237600,7.750338647,,6.48,,8.518851885,,9.715459373,,7.167,,7.187593797,,8.119,,9.70677452,,4,4.285714286,,7.497788675
6037237710,8.081692195,,6.12,,9.553955396,,9.779581204,,9.059,,9.863931966,,6.947,,9.646107179,,3,2.857142857,,8.00919286
6037237720,8.081692195,,6.11,,9.133913391,,9.805630698,,2.375,,9.948974487,,8.17,,8.614762386,,4,4.285714286,,7.141606385
6037237800,8.042096488,,5.27,,6.631663166,,6.431219317,,0.714,,7.756878439,,3.983,,9.312436805,,3,2.857142857,,5.190047523
6037237900,8.007710743,,5.12,,6.166616662,,6.184751027,,9.409,,9.415707854,,3.331,,9.130434783,,3,2.857142857,,6.744618939
6037238000,8.048348442,,5.38,,6.760676068,,6.038473099,,8.84,,7.780890445,,1.564,,9.383215369,,3,2.857142857,,6.298272293
6037238100,7.94727519,,6.26,,6.778677868,,7.104498547,,6.153,,9.086543272,,3.203,,9.716885743,,3,2.857142857,,6.44444432
6037238200,8.34323226,,6.61,,6.96469647,,5.959322713,,N/A,,6.852426213,,N/A,,9.747219414,,3,2.857142857,,0
6037238310,8.659997916,,6.38,,9.288928893,,9.698427011,,4.826,,9.795897949,,9.122,,9.241658241,,4,4.285714286,,7.684203342
6037238320,8.659997916,,6.9,,9.089908991,,9.535116722,,0.972,,9.818909455,,7.763,,9.221435794,,3,2.857142857,,6.689170369
6037238400,8.19318537,,6.27,,4.307430743,,5.516481314,,4.699,,8.886443222,,1.428,,9.534883721,,3,2.857142857,,5.568030546
6037239201,8.196311347,,7.96,,9.729972997,,8.49313696,,5.725,,9.938969485,,8.404,,8.523761375,,3,2.857142857,,7.397785452
6037239202,8.765239137,,8.21,,9.761976198,,8.965033564,,8.233,,9.95897949,,9.058,,8.897876643,,4,4.285714286,,8.254240195
6037239310,8.723559446,,7.33,,9.681968197,,9.662358481,,6.748,,9.811905953,,9.122,,9.352881699,,3,2.857142857,,7.853328167
6037239320,8.723559446,,6.58,,9.771977198,,9.51808436,,5.938,,9.325662831,,8.404,,9.261880688,,3,2.857142857,,7.520623461
6037239330,8.77565906,,7.94,,9.658965897,,9.244564673,,5.725,,9.893946973,,5.251,,8.65520728,,4,4.285714286,,7.530619086
6037239501,8.77565906,,7.33,,9.567956796,,9.303676986,,7.341,,9.263631816,,8.63,,8.513650152,,4,4.285714286,,7.924225318
6037239502,8.632906116,,6.72,,9.294929493,,9.151387637,,7.972,,9.586793397,,6.623,,9.787664307,,4,4.285714286,,7.938415537
6037239601,8.723559446,,7.1,,9.343934393,,9.28263701,,2.686,,9.824912456,,6.816,,9.383215369,,3,2.857142857,,6.901994187
6037239602,8.630822132,,6.91,,9.432943294,,9.925859132,,7.605,,9.860930465,,8.613,,8.584428716,,4,4.285714286,,8.134259008
6037239701,8.630822132,,6.82,,9.510951095,,9.406873059,,7.897,,9.511755878,,8.721,,9.191102123,,3,2.857142857,,7.86239271
6037239702,8.641242055,,7.37,,9.288928893,,9.662358481,,9.086,,9.92096048,,6.519,,9.433771486,,3,2.857142857,,8.021764333
6037239801,8.632906116,,6.21,,8.559855986,,7.943091875,,9.033,,9.345672836,,8.264,,9.848331648,,4,4.285714286,,7.926154351
6037239802,8.563092633,,7.03,,9.119911991,,9.568179541,,8.322,,9.953976988,,5.685,,9.807886754,,3,2.857142857,,7.81439293
6037240010,8.563092633,,7.09,,9.863986399,,9.541128143,,9.265,,8.956478239,,8.404,,9.939332659,,4,4.285714286,,8.327213067
6037240020,8.476607273,,6.32,,9.386938694,,9.651337541,,7.972,,9.189594797,,8.356,,9.747219414,,3,2.857142857,,7.83460542
6037240200,8.641242055,,7.31,,9.343934393,,9.442941589,,8.233,,9.563781891,,7.337,,9.069767442,,3,2.857142857,,7.823601195
6037240300,8.482859227,,6.79,,8.492849285,,9.014126841,,7.341,,8.768384192,,7.116,,N/A,,4,4.285714286,,0
6037240301,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.919110212,,,N/A,,0
6037240302,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.221435794,,,N/A,,0
6037240401,8.445347504,,6.47,,9.409940994,,8.707544334,,5.252,,9.682841421,,8.001,,9.393326593,,4,4.285714286,,7.498245289
6037240402,8.445347504,,6.95,,8.292829283,,8.835787997,,6.451,,7.371685843,,5.56,,9.302325581,,4,4.285714286,,7.067970805
6037240500,8.520370949,,7.74,,9.651965197,,9.412884481,,9.371,,9.80090045,,7.519,,9.676440849,,4,4.285714286,,8.384443402
6037240600,8.476607273,,6.65,,9.634963496,,9.278629396,,9.735,,9.848924462,,7.978,,9.585439838,,3,2.857142857,,8.165952588
6037240700,8.360946129,,6.43,,8.940894089,,8.211602044,,6.057,,8.956478239,,6.33,,9.635995956,,3,2.857142857,,7.035665328
6037240800,8.228613108,,6.56,,9.484948495,,8.807734696,,6.342,,9.586793397,,8.247,,9.908998989,,3,2.857142857,,7.503662161
6037240900,8.465145358,,6.53,,9.133913391,,9.004107805,,6.748,,9.753876938,,8.613,,N/A,,4,4.285714286,,0
6037240901,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.908998989,,,N/A,,0
6037240902,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.039433771,,,N/A,,0
6037241001,8.541210795,,7.1,,8.713871387,,9.509067228,,6.153,,9.189594797,,7.088,,9.524772497,,4,4.285714286,,7.615859142
6037241002,8.49327915,,7.82,,8.380838084,,7.658551247,,6.913,,8.724362181,,7.088,,9.878665319,,3,2.857142857,,7.158718517
6037241110,8.47973325,,6.29,,9.666966697,,8.871856527,,3.771,,9.619809905,,5.515,,8.94843276,,3,2.857142857,,6.813687152
6037241120,8.434927582,,7.19,,9.525952595,,9.29365795,,6.998,,9.977988994,,7.553,,9.777553084,,4,4.285714286,,7.971401436
6037241201,8.509951026,,6.43,,8.409840984,,8.092375513,,7.538,,9.325662831,,7.805,,9.514661274,,4,4.285714286,,7.630246916
6037241202,8.519328957,,7.22,,8.695869587,,8.605350165,,8.706,,9.127563782,,6.369,,9.838220425,,3,2.857142857,,7.613063021
6037241300,8.519328957,,6.59,,9.076907691,,8.218615369,,0.63,,9.491745873,,8.264,,7.644084934,,4,4.285714286,,6.48756832
6037241400,8.620402209,,6.93,,9.493949395,,9.175433323,,1.831,,9.899949975,,8.335,,9.898887765,,4,4.285714286,,7.152443185
6037242000,8.322392414,,6.53,,9.217921792,,9.459973951,,9.155,,9.784892446,,8.384,,9.888776542,,4,4.285714286,,8.3349963
6037242100,8.302594561,,7.53,,9.361936194,,9.995992386,,9.879,,9.372686343,,6.947,,9.949443883,,7,8.571428571,,9.132452839
6037242200,8.324476399,,7.01,,9.791979198,,9.879771566,,8.919,,9.695847924,,8.952,,N/A,,5,5.714285714,,0
6037242201,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.646107179,,,N/A,,0
6037242202,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.878665319,,,N/A,,0
6037242300,8.324476399,,6.56,,9.811981198,,9.633303276,,9.33,,9.672836418,,8.721,,9.362992922,,5,5.714285714,,8.643721942
6037242600,8.322392414,,7.49,,9.690969097,,9.986975253,,9.854,,9.662831416,,7.41,,9.848331648,,5,5.714285714,,8.757548924
6037242700,8.351568198,,7.74,,9.310931093,,9.580202385,,7.897,,9.955977989,,6.519,,9.70677452,,4,4.285714286,,8.081132478
6037243000,8.351568198,,7.04,,9.536953695,,9.236549444,,9.529,,9.189594797,,6.947,,N/A,,4,4.285714286,,0
6037243001,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.696663296,,,N/A,,0
6037243002,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.787664307,,,N/A,,0
6037243100,8.447431489,,7.8,,9.348934893,,9.845706843,,9.727,,9.899949975,,6.979,,9.848331648,,5,5.714285714,,8.712318416
6037261101,5.826820882,,4.66,,2.330233023,,0.8075343152,,4.06,,2.528264132,,2.64,,N/A,,1,0,,0
6037261102,5.792435136,,3.98,,0.695069507,,0.8816751828,,2.686,,5.593796898,,2.058,,5.358948433,,2,1.428571429,,2.884940371
6037261103,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.337714863,,,N/A,,0
6037261104,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.004044489,,,N/A,,0
6037261200,5.817442951,,4.22,,1.621162116,,1.876565474,,4.826,,1.788894447,,2.477,,2.406471183,,1,0,,2.423333699
6037262100,5.877878504,,5.64,,1.679167917,,0.8816751828,,2.257,,0.4692346173,,5.11,,0,,2,1.428571429,,1.950046761
6037262200,5.910180265,,6.08,,0.7400740074,,0.01102093979,,1.831,,2.774387194,,3.203,,1.698685541,,1,0,,1.812557119
6037262301,5.843492758,,5.67,,0.4210421042,,1.357579401,,2.111,,0.9764882441,,3.264,,0.6875631951,,1,0,,1.658919223
6037262302,6.020631447,,5.22,,1.202120212,,0.7384029656,,2.686,,0.7023511756,,1.228,,2.730030334,,1,0,,1.655758049
6037262303,5.949775972,,4.62,,0.06200620062,,0.7073439535,,1.711,,1.11955978,,0,,0.06066734075,,1,0,,1.122056798
6037262400,5.796603105,,4,,0.4210421042,,0.5380222423,,0.489,,1.351675838,,0,,2.072800809,,1,0,,1.081822772
6037262501,5.824736897,,5.56,,0.4210421042,,0.3155996393,,6.451,,1.842921461,,0,,0.04044489383,,1,0,,2.026726786
6037262601,5.523601125,,2.97,,0.6520652065,,0.01703236149,,2.686,,0.6273136568,,0.459,,3.21536906,,1,0,,1.320301891
6037262604,5.705949776,,5.67,,0.1770177018,,1.128143473,,0.423,,0.5172586293,,0.092,,0.3842264914,,1,0,,0.9623433711
6037262704,5.842450766,,6.53,,0.5100510051,,1.463781184,,5.836,,6.605302651,,0.374,,2.13346815,,1,0,,3.154362904
6037262706,5.884130457,,5.72,,0.7820782078,,0.9297665565,,0.091,,1.420710355,,1.564,,2.315470172,,1,0,,1.355974084
6037262802,5.804939043,,4.84,,0,,0.4398356878,,3.088,,0.5432716358,,0,,2.406471183,,1,0,,1.396497355
6037264000,5.825778889,,4.96,,0.2300230023,,0.6893096884,,3.502,,0.2941470735,,0.849,,3.417593529,,1,0,,1.639118633
6037264102,6.16755236,,4.79,,0.09600960096,,1.543933474,,1.959,,5.683841921,,0.051,,0.242669363,,1,0,,2.094869875
6037264103,6.82296551,,5.22,,2.930293029,,2.692115019,,6.661,,8.013006503,,3.13,,2.406471183,,1,0,,4.144899464
6037264301,6.82296551,,6.48,,N/A,,2.829375814,,6.84,,7.07953977,,1.987,,N/A,,1,0,,0
6037264302,6.397832656,,6.08,,0.1150115012,,2.279330728,,2.941,,6.150075038,,1.891,,N/A,,1,0,,0
6037264303,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.01011122346,,,N/A,,0
6037264304,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.4044489383,,,N/A,,0
6037264305,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.3235591507,,,N/A,,0
6037264306,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.334681496,,,N/A,,0
6037265100,6.494737939,,5.8,,0.1150115012,,2.478709548,,1.831,,6.605302651,,0,,3.609706775,,1,0,,2.713691372
6037265201,6.685422528,,5.64,,2.883288329,,5.319106302,,7.09,,7.477738869,,N/A,,0.6471183013,,1,0,,0
6037265202,6.801083672,,5.82,,3.262326233,,5.99438934,,2.523,,8.983491746,,3.861,,N/A,,1,0,,0
6037265203,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.1718907988,,,N/A,,0
6037265204,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,-0.1011122346,,,N/A,,0
6037265301,6.738564135,,5.38,,N/A,,N/A,,9.979,,N/A,,N/A,,0.4246713852,,,N/A,,0
6037265303,6.175888298,,4.37,,N/A,,9.94188959,,7.341,,9.991995998,,3.069,,0.7684529828,,3,2.857142857,,0
6037265304,6.175888298,,4.62,,0.7400740074,,9.970944795,,8.398,,9.989994997,,6.598,,0.5257836198,,2,1.428571429,,6.083842377
6037265305,6.667708659,,5.91,,1.081108111,,9.765554554,,2.523,,9.981990995,,2.377,,N/A,,2,1.428571429,,0
6037265306,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.659251769,,,N/A,,0
6037265307,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.577350859,,,N/A,,0
6037265410,6.16755236,,5.54,,0,,2.584911332,,4.986,,3.523761881,,N/A,,0.4954499494,,1,0,,0
6037265420,5.991455663,,4.96,,0.6520652065,,0.8816751828,,0.489,,1.274637319,,0.946,,4.317492417,,1,0,,1.457293956
6037265510,6.801083672,,5.78,,0,,7.830878669,,3.227,,9.924962481,,6.998,,N/A,,1,0,,0
6037265520,6.955298531,,6.09,,0.5500550055,,2.045887186,,6.84,,4.325162581,,4.654,,N/A,,1,0,,0
6037265521,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.839231547,,,N/A,,0
6037265522,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.680485339,,,N/A,,0
6037265523,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.9201213347,,,N/A,,0
6037265524,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.3437815976,,,N/A,,0
6037265601,6.955298531,,5.38,,0.01500150015,,2.772267308,,0.972,,6.24012006,,3.534,,2.214357937,,1,0,,2.725257597
6037265602,6.446806294,,5.04,,0.9290929093,,2.352469692,,N/A,,3.113556778,,6.979,,1.971688574,,1,0,,0
6037265700,6.46347817,,5.65,,1.929192919,,3.599839695,,2.111,,7.756878439,,6.998,,N/A,,1,0,,0
6037265701,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.03033367037,,,N/A,,0
6037265702,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0,,,N/A,,0
6037267100,7.043867875,,5.65,,2.222222222,,2.352469692,,4.986,,3.744872436,,6.266,,N/A,,1,0,,0
6037267101,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0,,,N/A,,0
